Artist,Title,Section,Lyrics,Sentiment,Subjectivity,Tempo,Key,Loudness,Mode
Tame Impala,"New Person, Same Old Mistakes",[Bridge],"Man, I know that it's hard to digest
But maybe your story ain't so different from the rest
And I know it seems wrong to accept
But you've got your demons, and she's got her regrets
Man, I know that it's hard to digest
A realization is as good as a guess
And I know it seems wrong to accept
But you've got your demons, and she's got her regrets
But you've got your demons, and she's got her regrets",2 stars,0.30403614044189453,151.836,8,-6.74,1
Arctic Monkeys,Why'd You Only Call Me When You're High?,[Verse 1],"The mirror's image tells me it's home time
But I'm not finished, 'cause you're not by my side
And as I arrived I thought I saw you leavin'
Carryin' your shoes
Decided that once again I was just dreamin'
Of bumpin' into you",1 star,0.44588392972946167,92.004,2,-6.478,1
Arctic Monkeys,Why'd You Only Call Me When You're High?,[Chorus],"Now, it's three in the mornin'
And I'm tryna' change your mind
Left you multiple missed calls
And to my message, you reply (Message, you reply)
""Why'd you only call me when you're high?""
(Why'd you only call me when you're)
""Hi, why'd you only call me when you're high?""",1 star,0.6098591089248657,92.004,2,-6.478,1
Arctic Monkeys,Why'd You Only Call Me When You're High?,[Verse 2],"Somewhere darker, talkin' the same shite
I need a partner, (High) well are you out tonight?
It's harder and harder to get you to listen
More I get through the gears
Incapable of makin' alright decisions
And having bad ideas",1 star,0.49459993839263916,92.004,2,-6.478,1
Arctic Monkeys,Why'd You Only Call Me When You're High?,[Bridge],"And I can't see you here, wonder where I might
It sort of feels like I'm runnin' out of time
I haven't found all I was hopin' to find
You said you got to be up in the mornin'
Gonna have an early night
And you're startin' to bore me, baby
""Why'd you only call me when you're high?""",1 star,0.3296031951904297,92.004,2,-6.478,1
Arctic Monkeys,Why'd You Only Call Me When You're High?,[Outro],"""Why'd you only ever phone me when you're high?""
""Why'd you only ever phone me when you're high?""
""Why'd you only ever phone me when you're high?""
""Why'd you only ever phone me when you're (high)?""",5 stars,0.3792431056499481,92.004,2,-6.478,1
Doja Cat,Been Like This,[Intro],"Since you've been like this
Baby, I don't really wanna be in like this
Ever since you've been like this
Baby, I don't really wanna be in like this",1 star,0.35223814845085144,99.008,10,-5.029,1
Doja Cat,Been Like This,[Verse 1],"See you've been changin', baby
In good ways and bad ways
Can't say what I say, it's far too late
And I think you made me, baby
Made me too nervous
Cryin' and this hurt and I gotta tell you why",1 star,0.47613638639450073,99.008,10,-5.029,1
Doja Cat,Been Like This,[Chorus],"Since you've been like this (This, this, this, this)
Baby, I don't really wanna be in like this (This, this, this, this)
Ever since you've been like this (This, this, this, this)
Baby, I don't really wanna be in like this (This, this, this, this)
Since you've been like this",1 star,0.29976406693458557,99.008,10,-5.029,1
Doja Cat,Been Like This,[Verse 2],"Who is frontin', babe?
We don't have fun these days
It's more than complicated, I
Couldn't say you wasn't with it
Told me to stop my whinin'
Whеn you gave up, I tried
I gave you all this timе
Gave you my everything
Said I can do this all night, baby
Said I was actin' out of line, maybe
Can't put my trauma to the side
When you told me I was lyin'
Had me feelin' like I died
, baby
I seen a grown man cry, baby
Just see you do it, ain't special, no
Wonder when I ain't there
What the fuck you've been sayin'?
Talkin' 'bout how I sexed you up",1 star,0.6620193123817444,99.008,10,-5.029,1
Doja Cat,Been Like This,[Bridge],"And I know it might mess you up
Hatin' me ain't gon' get you love
Ain't nobody gon' set you up
I ain't even gon' sweat you, love
And we'll never be friends like this
God couldn't forgive like this
Way I really went in like this
Thank God I ain't been like this (Yeah)",1 star,0.5354174375534058,99.008,10,-5.029,1
Doja Cat,Been Like This,[Outro],"I, bless your heart (Like this)
But I, I can't take no more (Like this)
I, bless your heart (Like this)
But I, I can't take no more (Like this)
Since you've been like this
Baby, I don't really wanna be in like this",1 star,0.6524822115898132,99.008,10,-5.029,1
Crystal Castles,Empathy,[Verse 1],"Premise to interlude
Wait 'til all bones protrude
You're convexed, you're convert
There is a stain on your shirt
Semi-sweet, semicide
The remorse you can't hide
Now we molt, past our skin
And make room to begin",2 stars,0.3852819800376892,109.975,7,-5.512,0
Crystal Castles,Empathy,[Chorus],"Symmetry
You must work in symmetry
You must earn their empathy
Empathy, empathy, empathy
Symmetry
You must work in symmetry
You must earn their empathy
Empathy, empathy, empathy",5 stars,0.4155518412590027,109.975,7,-5.512,0
Crystal Castles,Empathy,[Post-Chorus],"Down, down, cities fall down on me
Down, down, cities fall down on me
Down, down, cities fall down on me
Down, down, cities fall down",1 star,0.4042018949985504,109.975,7,-5.512,0
Crystal Castles,Empathy,[Verse 2],"The final chrysalis
Self-controlled consciousness
Now it feels imminent
Done for your benefit
Eat right out of their hand
It's concaved all your glands
We're encouraged to forget
Preference to be force fed",1 star,0.677706241607666,109.975,7,-5.512,0
Crystal Castles,Empathy,[Outro],"You must earn our empathy
You must earn our empathy
You must earn our empathy
You must earn our empathy
You must earn our empathy
You must earn our empathy
You must earn our empathy
You must earn our empathy",5 stars,0.6288485527038574,109.975,7,-5.512,0
Peter McPoland,Digital Silence,[Verse 1],"I won't ask a question, I'll state the truth
It's everything I know and all I do
And there's people better off, they're just like you
But no one is someone until I tell them who",1 star,0.6327043175697327,89.514,10,-1.431,0
Peter McPoland,Digital Silence,[Chorus],"This is the way that it is
This is the way that it always will be
Something you love turns to something you miss
Something you say turns to something you mean
This is the way that I know
This is the way and it makes me sick
I feel it inside me like a pulse
It's starting to slow and the meter dips, oh",1 star,0.4070807099342346,89.514,10,-1.431,0
Peter McPoland,Digital Silence,[Verse 2],"Why don't you get it? Can't you get it? Understand
They're gonna execute the mother to elevate the man
They're gonna propagate the killer, eliminate the youth
They're gonna blind date everyone until you love them too
They're gonna blind date everyone until you love them too
They're gonna blind date everyone until you love them too
They're gonna blind date everyone until you love them—",1 star,0.7637975215911865,89.514,10,-1.431,0
Peter McPoland,Digital Silence,[Bridge],"Digital style, digital hate
Digital God, digital pain
Digital violence, digital world
Digital boy meets digital girl
Digital silence, digital yell
Digital heaven, digital hell
Digital start, digital end
Digital birth, digital death",1 star,0.2726247012615204,89.514,10,-1.431,0
Peter McPoland,Digital Silence,[Pre-Chorus],"This is the answer to the question
This is the sound of the truth
This is the answer to the question
There is nothing you can do",1 star,0.49840033054351807,89.514,10,-1.431,0
The Weeknd,Double Fantasy (with Future),[Pre-Chorus: The Weeknd],"Temperature risin', bodies united
Now that I trapped you in my arms
No need to fight it, no need to hide it
Now that I've seen what's in your heart
Baby girl, I'm the only one who knows this side of you
And baby, you know that I can pull out what's inside of you",1 star,0.4106943905353546,119.041,9,-7.277,0
The Weeknd,Double Fantasy (with Future),[Chorus: The Weeknd],"Even though it's wrong
It's wrong
Even though it's wrong, baby
My girl",1 star,0.6919862031936646,119.041,9,-7.277,0
The Weeknd,Double Fantasy (with Future),[Verse 1: The Weeknd],"You want me inside it, beg me to slide in
Knowing we should have never met
Girl, when you ride it, see you decide it
Don't say those words that you'll regret
Baby girl, I can tell that you think that I'm right for you
I already know that it's not true, but girl, I'll lie to you",1 star,0.7618992924690247,119.041,9,-7.277,0
The Weeknd,Double Fantasy (with Future),[Verse 2: Future],"We do the things, but we know it's wrong
All on my skin, you all in my palm
I sent you an envelope, came with a poem
You possess venom, that came with a charm
You get the good out me when I perform
I know the bad in you, that's what I want
And you a baddie, you turnin' me on
Fiend for your demons, I know where this goin'
Love when you fuckin' me, talkin', I know what you doin'
Caught up in love, what the fuck is we doin'?
Models and bottles with us, ain't nothin' to it
I tell you, ""I got you,"" that's well understood
Your legs on the bed, got your head on the floor
We go out shoppin' whenever we get bored
We get it poppin', leave nothin' in the store
If I go to Saturn, I know that you goin'
Fuck me on Saturday, early in the mornin'
Flyer than a bird, she gon' open her door
Screamin' out murder, but showin' you remorse
Gotta be cautious, can't pay the support
Stars in the ceilin', don't feel like a Porsche
Came from the trenches, just livin' at war
Once was a prostitute, I can afford you
The one I adore",1 star,0.6657508015632629,119.041,9,-7.277,0
Kali Uchis,Fantasy (feat. Don Toliver),[Chorus: Kali Uchis],"On my body, don't let go of me (Ooh-ooh-ooh, ooh)
I just want the fantasy (Hah-hah), I love it when you worship me
Love all on me, spend it on me (Ooh-ooh-ooh, ooh)
On me (On me, on me, on me) (Hah-hah), on—",1 star,0.4324229061603546,104.023,6,-6.146,1
Kali Uchis,Fantasy (feat. Don Toliver),[Pre-Chorus: Don Toliver],"I wanna dance, throw my hands in the air (Ooh-ooh-ooh)
I wanna dance, where no one really cares (Ooh-ooh-ooh)
I wanna dance, throw my hands in the air (Ooh-ooh, ooh-ooh-ooh)
I wanna dance, where no one really cares (Ooh-ooh-ooh)",1 star,0.2929295301437378,104.023,6,-6.146,1
Kali Uchis,Fantasy (feat. Don Toliver),[Outro: Kali Uchis],"That's it, that's the end of the song
Come on, baby, let's go home",1 star,0.3819173574447632,104.023,6,-6.146,1
Cults,Always Forever,[Verse 1],"You and me, always forever
We could stay alone together
You and me, always forever
Say you'll stay, 
never be severed",5 stars,0.6472114324569702,163.378,8,-5.93,1
Cults,Always Forever,[Chorus],"You know you've got me in your pocket
You don't just have to wait around
You know I keep you in my locket
Just come here and we can settle down",1 star,0.5412824153900146,163.378,8,-5.93,1
Cults,Always Forever,[Verse 2],"You and me, always forever
We could stay alone together
Heard you say things could be better
Darling, don't get a wandering eye",5 stars,0.2536640465259552,163.378,8,-5.93,1
Cults,Always Forever,[Bridge],"Oh, darling, it's alarming
To think of us apart",1 star,0.4777999222278595,163.378,8,-5.93,1
Cults,Always Forever,[Outro],"You and me, always forever
We could stay alone together
You and me, always forever
We could stay alone together
You and me, always forever
We could stay alone together
You and me, always forever
We could stay alone together",5 stars,0.5797037482261658,163.378,8,-5.93,1
carwash,striptease,[Verse 1],"Do you remember when we kissed in the bathroom?
Oh, damn, that was just two hours ago
Your shoelaces were untied
You said to me, ""That's how I like mine""",1 star,0.5248637795448303,130.033,8,-8.887,1
carwash,striptease,[Chorus],"On and on, like you were my first love
We could just run away, not tell anybody
I really like the way your hair blows looking back at me
This feels like some bullshit teenage summer dream
The stereo's slapping me across the face
We're running low on gas but we don't have a place to go",1 star,0.7886607050895691,130.033,8,-8.887,1
carwash,striptease,[Post-Chorus],"Oh, come on baby, baby
Oh, come on baby, baby
Oh, come on baby, baby
Oh, come on baby, baby",5 stars,0.4920956492424011,130.033,8,-8.887,1
carwash,striptease,[Verse 2],"You're t-t-teasing me in the car
You told me that your house is not far
Well, can't we just go to the beach?
I think we both know what we need",5 stars,0.2751460671424866,130.033,8,-8.887,1
WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,[Intro],"One, two, three, four",3 stars,0.40440455079078674,90.19,11,-5.203,0
WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,[Verse 1],"I don't fucking know if it’s a lie or it's a fact
All your little fake friends will sell your secrets for some cash (Hey, hey)
Smile in my face, then put your cig out on my back
If you ever see me, just get to runnin' like the Flash",1 star,0.8255486488342285,90.19,11,-5.203,0
WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,[Pre-Chorus 1],"I knew a boy just like you
He’s a snake just like you
Such a fake just like you
But I can see the truth",1 star,0.5956314206123352,90.19,11,-5.203,0
WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,[Chorus],"Transparent soul
I can see right through, just so you know
Transparent soul
I can see right through, just so you know",1 star,0.28017672896385193,90.19,11,-5.203,0
WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,[Verse 2],"I don't fucking know if it's paradise or it's a trap
Yeah, they're treating me like royalty, but is it kissin' ass?
 (Hey, hey)
No one's brave enough to take the fall right
But it's all your fault, why you actin’ like it’s alright?",1 star,0.5823186635971069,90.19,11,-5.203,0
WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,[Pre-Chorus 2],"I knew a girl just like you
She was vain just like you
Such a pain just like you
And everybody knows the truth",1 star,0.5374184846878052,90.19,11,-5.203,0
WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,[Bridge],"It's clear to me now
You’re scared of me, wow
It's clear to me now (Transparent soul)
It's clear to me now
You're scared of me, wow
It’s clear to me now (Transparent soul)",5 stars,0.5853096842765808,90.19,11,-5.203,0
Yot Club,down bad,[Verse 1],"I've been asleep
For what feels like weeks
Why would I wake up?
I hear my cell phone ring",1 star,0.5140119791030884,186.642,2,-8.116,1
Yot Club,down bad,[Chorus],"And I know you're down bad if you're reaching out to me
Dumb jealous confident fake apology
Just slow down, think straight, backspace and delete
There's honestly not anything that you alone could do",1 star,0.9039230346679688,186.642,2,-8.116,1
Yot Club,down bad,[Verse 2],"I jumped in too deep
Now everything feels like a dream
How I try to catch up
I’m running laps in my sleep",1 star,0.5229703187942505,186.642,2,-8.116,1
